49.37.235.14 - - [25/Mar/2025:08:46:14 +0000] "GET / HTTP/1.1" 502 559 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:46:14 +0000] "GET /favicon.ico HTTP/1.1" 502 559 "https://recovery.odooforoffice.online/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:12 +0000] "GET / HTTP/1.1" 303 197 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:13 +0000] "GET /odoo HTTP/1.1" 303 247 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:19 +0000] "GET /web/login?redirect=%2Fodoo%3F HTTP/1.1" 200 2070 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:23 +0000] "GET /web/binary/company_logo HTTP/1.1" 304 0 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:25 +0000] "GET /web/assets/43a2659/web.assets_frontend.min.css HTTP/1.1" 200 92537 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:25 +0000] "GET /web/assets/a3e4b97/web.assets_frontend_minimal.min.js HTTP/1.1" 200 5111 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:25 +0000] "GET /web/login?redirect=%2Fodoo%3F HTTP/1.1" 200 2073 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:25 +0000] "GET /web/static/src/libs/fontawesome/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
49.37.235.14 - - [25/Mar/2025:08:48:25 +0000] "GET /web/assets/43a2659/web.assets_frontend.min.css HTTP/1.1" 200 92537 "https://recovery.odooforoffice.online/web/login?redirect=%2Fodoo%3F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36"
